"Pt15.baseline"	"Pt19.baseline"	"Pt1.baseline"	"Pt22.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt23.baseline"	"Pt6.baseline"	"Pt8.baseline"	"Pt10.baseline"	"Pt32.baseline"	"Pt4.baseline"	"Pt20.baseline"	"Pt38.baseline"	"Pt14.baseline"	"Pt28.baseline"
"GREM1"	0.346495153084052	0.0703551150033309	2.78265178951765	1.04225910040977	0.42377499870456	3.25777929741073	3.96734847198055	0.398712093364768	1.69583127812437	2.40406929988379	1.50861626675233	0.0636476877481526	0.85836221423192	4.31429773573429	4.24776045487212	1.72747832328483
"GLT8D2"	1.04092468495068	2.29362503767665	2.97928181904779	3.93174923421359	3.03472458416066	2.19698623673677	2.43803862737995	2.5756245580739	1.49668986993358	3.50382573799575	5.68560942286637	0.415266508939424	0.690835874483625	1.073024989809	3.95706488515519	1.67754432328388
"ZNF469"	0.602819337548703	1.91774489411977	0.804234504214125	1.63120907480985	0.734955385759174	0.748245671391584	1.49560051463201	0.815393441078399	0.68427162130337	2.05107622318365	0.588973383153626	0.322745582782348	1.28237752905621	0.830392446707188	0.803050512517711	0.432756881424238
"C1QTNF3"	0.597599821276947	5.75928102531608	3.09890122914902	5.207100244633	1.65441491767486	8.56772226003989	0.920621061585673	1.03626699724204	2.47685732261285	2.28581351327677	1.72424425200648	6.74558693621619	0.904321851820447	0.887837950753111	1.01218747992221	0.672917245398986
"C1QTNF5"	3.70937887125385	5.53686884930274	4.39730327031705	5.89697050016227	3.98375976730265	4.30739209303929	5.35953874016474	2.52159478670351	6.26515556109051	3.54764107350783	4.47185726695526	2.87964401918132	3.98882099797403	3.34731415143013	4.2308869936729	4.27416846089261
"TIMP2"	6.7664228972613	8.74361594455213	8.80385827117212	8.10855581937294	7.65942868944582	7.58103859923709	7.38999263992229	8.63972417034945	8.04754656802537	8.09041151625373	7.72232939915342	8.11032669941216	7.94798460382439	7.13180552671368	8.46158790113463	4.87750623470577
"HTRA3"	2.15298163009926	4.83138072277592	6.34195106664253	5.23958898284837	3.35489852579934	1.96760577751046	3.75147443314718	1.9910746263347	4.12927065093448	3.9786990204482	4.17954289749264	0.597264182408297	1.89864177323101	0.609002219793632	3.8540205898211	1.72203752413302
"FIBIN"	0.463246825997402	1.86323873221012	2.71926121465563	3.35674175665056	2.60840002687075	2.40796179069052	1.7257040799645	1.42042041892185	1.02449344468173	1.63456539001136	4.10157444354715	0.0991985051774724	0.817951868060568	0.561731818295126	1.81057677573881	1.10751714587906
"COL5A3"	2.96940931646339	4.80059709627113	2.89858760276106	4.67212545654245	4.04390876757641	3.58891247733618	4.73786789802866	3.92204081829283	3.41435949874109	3.63570796430256	3.44954288686954	1.29973993128997	1.36753042432235	1.44484725996524	3.57750133863441	3.42962399774804
"NTM"	0.262484874825883	0.950491183542886	1.47171292716667	2.02228258052684	1.83995958748953	3.98277458776061	2.56605525627721	1.1902324084257	1.29633993123651	2.55000793636081	2.0892201611979	0.11022284272243	0.618983777258072	1.8797214476649	4.94168383690526	0.591020624082306
"WNT2"	0.326100676983214	1.21740444967841	2.3509582700651	3.21833093329498	2.488266911947	1.06446211912569	1.81354110678665	1.09453674075735	1.1528583580434	0.965823433103553	0.0416891812820238	0.00813904551671052	0.895012889770429	0.0351510505255738	1.9175195938436	0.512214242330232
"RUNX2"	0.822986649573735	3.96968006732499	3.44730808722445	4.05031013801341	4.53997455634537	3.4424817595539	2.68091391826902	2.25306497999433	1.29956118354303	2.6803007243604	6.29481554551627	0.599833833878827	1.54172049929186	1.97466146170226	2.91837478444027	1.80354737011171
"OMD"	0.314461035408077	0.540307545572021	3.53794209074945	4.25879778864911	2.06391187803355	0.499911181504924	1.51212067192631	1.72571934689026	0.459999666328804	1.8678648429329	2.20358331806287	0.0453925035112493	0.566087413906711	0.0365759150348106	1.31439490561801	0.107138603403585
"RASGRF2"	0.813345726551719	0.504674794327391	1.13973796981462	1.58138017309515	0.733364320123955	0.708280837069542	1.23751171183389	0.742977169328766	0.650187825294959	0.601649931177267	1.58053143815519	0.452961201397315	0.62001062505903	0.585787486361139	0.824461973443197	0.414384532027857
"COMP"	0.862687043678265	4.09236814212568	6.18792804638523	5.92840111913614	3.58357925506251	2.45384019059532	2.96113524811819	2.49094615763605	3.80624155638692	1.30017352232011	7.02780649692911	0.0588408277388452	0.912417252283752	0.13069092771295	3.86114151019369	1.20886368975675
"HTRA1"	3.71429498064816	6.22302474994336	6.71608549750455	6.57724224755497	7.25302960785348	5.500680973746	6.60695960447672	7.25857074472319	6.79930105162732	7.90152462350893	6.87871308195282	2.55095728808571	4.13471791024742	4.89812126567262	6.23674038093519	5.43728767237704
"NKX3.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AP000349.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PDGFRB"	3.30989211751876	5.13116553572124	5.05935960431051	5.85510143914145	4.10217519277171	4.19016839316046	5.29658405061386	3.244949452813	4.43430129090953	4.34626550621373	5.45540284678033	2.1040044662025	3.23486761927017	3.19154054268266	4.2457238230314	3.75069760825804
"ADAMTS16"	1.18282257907113	0.162078524606202	0.224108825307392	0.730100379457641	0.321162109049028	0.0457829845365017	0.251508845190526	0.419747595288595	0.0493081812926172	0.0286985646239387	0.184247281877928	1.18012239411916	0.0533403417753655	0	1.32420575417458	0.0301556684065643
"HMCN1"	2.17223947097227	2.88271151462055	4.79328206051249	4.33719371257045	3.52435208562889	4.37087219941209	1.71707207800134	1.62914909023082	1.20487627865833	4.86017322012702	3.15511937306449	5.70296638225402	4.02231010407263	2.24199268026593	0.582665826703403	0.573247994215309
"FAM26E"	0.429001533162065	0.348904877974652	1.60645644180583	2.24714520880389	1.0865222369817	1.44405742324647	1.6625564443845	0.744676067311939	0.790628595154884	1.27049904165551	1.83180024136785	0.78136349075764	0.502191061455324	1.06433794511549	2.40688220081603	0.62029643479635
"LRRC17"	0.89397139263456	0.564474751508932	0.927144388024744	3.32285040348926	3.85176403037758	1.71562984053666	1.21381384618775	1.59944872542542	0.798845592950388	3.28122197086474	5.96107457386427	2.70312728464866	2.46967893207599	0.41389515401118	1.07049580859577	0.65366816033305
"EMILIN1"	2.74338355337827	6.59361670717491	4.57756176134949	6.52535793392121	7.71326965104637	7.61660397756781	4.98625846573224	3.4530322094693	6.68572995029002	7.72838653309136	9.02818787495847	4.07828532843806	4.19814443843866	6.74659493513991	5.24784018978524	3.52470311547277
"ALPK2"	0.167358570078104	0.0854164297400647	0.850561020771663	0.995403110590932	0.196442748786521	0.401897466053188	0.682048708179651	0.109344510795394	0.242100028275942	0.637279151105675	1.0959919129246	0.0202662873806527	0.0864398284911825	2.91108945458543	0.67613017417567	0.284002347686051
"PPEF1"	0.466078909233058	0.0568961708939406	0.114335505219493	0.441994387865765	0.227843945814486	0.367390636960132	1.57906426435337	0.718956447368976	0.115101313100821	0.736513526989874	1.81903865512958	0.63787033909499	0.0763599497960552	0.0592993409469586	0.0923875607265737	0.298820169831106
"GPC6"	0.656880275422125	1.18750806390142	1.8973914649342	3.17679587988085	3.67610940735382	3.53958069893295	1.55882109168312	2.67699850145449	1.25154641325942	4.50115567391489	3.9765102808885	0.540958171951292	0.459063290925577	0.938483784192134	1.32985839407134	0.607684448215158
"GAS1"	3.56273087317944	4.31688066324004	4.38036235669521	4.78293794525825	3.46986904924779	3.47486820294423	3.64923605510493	3.66787509883109	3.90002629896485	4.48993463992957	4.27493997850617	4.62756014821425	4.25035148157564	5.58498053429646	3.13385857733621	4.51449788021763
"MMP13"	0.184058080050703	0.708470228163078	1.48728052938373	1.98116035883305	1.91321686864361	0.115399198801664	5.26789717562768	4.07339181605292	0.393428282374095	6.37674445376583	9.76881950017942	0.0120742467421446	0.0683239719136474	0.234672986766484	0.737220351616007	1.75887024994469
"TGFB3"	2.99752184746262	4.10446247075686	3.45706299966227	4.70700290119454	3.24863046616316	3.10967815139454	3.02318259462721	2.50284866689576	2.6243056421684	3.1559183897622	4.11434203579145	2.43019560361628	2.03960517590479	3.2396348049959	3.1425572100569	2.5470487505718
"GPR1"	0.242289087734618	0.176140573009886	1.34721775609978	1.65112059437127	0.493002178004887	0.520861213640917	0.311297333651701	0.640244241992986	0.206032387124725	0.308633473717991	0.707135131109722	0.734773774702805	0.138480684219237	0.353353782242721	0.824315323691302	4.0868516880385
"MATN3"	0.431517060138767	1.96892570636425	0.633757145887481	2.00579160023958	1.14447062929948	0.31543464867611	0.962428716203778	0.415722977223229	0.198657586957036	2.51656361995601	0.5266718123093	0.350606435165065	0.547210429502895	0.0404170868794339	2.25725054439629	0.433440225491151
"TMEM119"	1.90485592329479	4.31238200815732	4.0751475188171	5.52404329681338	3.53872438591015	2.88709142220825	3.57830475382731	2.28529419765116	3.24252476749323	3.1528559249363	3.49218648066064	0.91791747324392	2.99725085163922	5.16447254473222	3.14902111902135	2.35398519798178
"MFAP5"	0.917092190377816	2.21659299716397	5.47884726208101	5.94764511928785	3.64651406961736	3.68978556871803	2.83759513710809	1.73299416426395	2.98020356902969	1.5170110698516	0.42005547260597	0.292977235882345	1.5018773012163	0.560907626979724	3.00302108411081	0.595721337309354
"PDPN"	0.828638080299693	2.5173853086684	3.25112447370252	3.45241357092455	2.38224530994841	3.61124911710106	2.31757324597514	3.00045798297453	2.57742520241015	3.40407134415505	4.99174857797006	0.04972262335415	1.03074922684526	3.89816964789723	4.65809720535137	4.77864752213737
"CTGF"	3.31383572668718	4.92078872466165	6.75646291959045	7.60833984698281	4.84672898203658	7.01882331073879	5.05793975232071	2.91877738840391	4.7407063373124	5.75900532323563	5.5551964973487	3.67385601214985	3.51736389021045	6.67948009950545	6.65576826082379	4.55991391412128
"CRISPLD2"	1.22455895829331	2.88166755560306	4.00577274060628	5.25142370747839	3.06905335785235	3.59665492233638	2.73883591743169	1.60215515879768	3.42533039103502	4.45768293096411	2.74490593682071	1.76935283148996	1.5703317709695	2.23887244065284	3.38399107519814	4.11397131240555
"ISM1"	2.25159337196987	0.496682712536585	3.01621370798109	0.744284257710637	0.94661521535821	0.187937212594267	0.518473703539745	0.255871103220217	0.294870083858189	0.764811944841941	1.0817759153636	0.154901627034684	0.0961258770291524	0.140245970712751	1.04457247790157	0.620426414910841
"COL15A1"	3.05765734688056	4.23482700914389	5.11456484053061	5.9568268292175	4.84720270478326	5.05966244065625	5.55404697189338	3.32919106403429	4.83704001371034	4.90209529194897	4.2510676501511	2.29417960271322	2.72377806158112	4.56739941848821	3.84155051037118	5.04765616566266
"GLIS1"	0.0949424458043316	0.584169281323906	0.128731026920935	0.290289329200274	0.0987358622078865	0.222804561045261	0.364241835168088	0.937838138773249	0.0595131070200194	0.287719322935434	3.35310305867273	0.394872987607947	0.200688900141428	0.0482649276468523	0.816626328057257	0.218491049988591
"ATP10A"	3.60425520811014	2.89091259918428	4.21992355918194	2.16335703206133	3.13873584577679	1.85501495113822	3.12871984377407	5.31318598015245	2.97226713405736	3.01182478765601	0.921245888585589	1.1219139035398	4.0185985691824	2.73090293172153	0.961926280954504	0.829697368796405
"RGS4"	0.920623729105325	0.139548602066902	1.41794700409832	2.87870082232136	1.18635792916024	2.8441023893274	1.18739404190033	0.475875553742381	1.36404007766562	1.59267708754241	2.26849428004786	2.17369512303856	1.01430601195824	0.518496868030205	2.23547586813421	1.1647573209942
"F2R"	4.89026427702111	4.15953231405686	5.17085443879323	5.1705420223564	3.63422732112126	5.73694710951758	4.48746062345867	5.48428638982989	4.8501943402657	4.54413913744605	5.62963638835331	7.47340946958404	3.75056363064605	5.66015281487638	5.67581875334291	2.54427888356621
"RARRES2"	5.00889021063343	7.43559525967806	5.85977330052786	7.82666288148123	6.6375892362317	6.84326784452704	5.74510150153814	3.75030099842931	7.7558456410501	5.60982291188682	8.97091690887473	7.09861641406035	6.12410579889588	7.01650746276469	6.43771129766982	5.94292145215
"GFPT2"	2.13917313255114	2.84453529823559	3.6410777708191	3.00681593655111	4.95022576715425	3.97104225966686	3.09392519807908	2.04412654019276	3.15788853914651	5.00833001119483	1.57155546802705	2.35250854545365	2.4805352788941	1.29081952787057	5.25231725156965	2.75717903208721
"CDK15"	0.168493779474179	0.157136608951772	0.254428359403512	0.704598888662865	0.16036894240472	0.126399363488606	3.09953843871376	0.0908380551685137	0.714477209624173	0.0209166111167242	0.306907312116357	2.08544505236261	0.235528560750654	0	0.0856744887324769	0.17823913466007
"CILP"	0.604525416393256	3.9518954722957	3.78991179342932	4.20788114140679	2.61633299310298	0.613855515744846	2.74835066508474	1.01933470093517	3.0817861392793	0.0686454300141889	1.5203820159469	0.110155009817895	1.63161652863745	0.0836067490405237	1.73904230098337	0.127655860862836
"CCL11"	0.0393018900803175	1.68489277754498	0.953813898984573	3.43599655436163	4.21733930208347	4.11090189817515	0.803839121861388	0.818127396450119	1.21919020913733	0.13872903157081	0	0.262968280795709	0.473192570259417	0	1.88882311233723	0.544349369836093
"CLEC5A"	0.0751823714364047	0.523096705984699	1.12405677693022	1.21430202209155	0.565308120493744	3.13583608380827	2.46932206919275	2.02989984880894	0.802510057961367	2.85393278979908	0.842719827186706	0.192053487766128	0.770454425147373	0.129419794438854	0.9050439187257	1.39860484456087
"HEYL"	1.81906523168534	3.29740567682563	2.68003398806135	3.64181766483945	2.56382439911259	2.05804109294171	3.28957260258981	1.32233199295572	1.68421505766737	1.94624613797348	1.97228827516	1.33836450924748	0.657790897273351	0.50979412930974	1.74430105173333	1.08724896707439
"CPXM1"	2.86301268837363	6.61723896691602	5.19166529063278	5.7906847334071	3.28441937183721	3.26749310085471	4.52053853951808	3.36571912911949	5.11305659283016	4.0536022906833	7.38871477819366	5.7498372554414	3.24711937792162	2.05531020440165	4.07665315113058	3.02587573040266
"AXL"	2.95515933687498	2.38390470085887	3.15816734539317	4.04911667247023	4.88469559507296	4.80863474606846	3.84609710964167	2.72958431037019	2.26015365558418	5.56291552486222	4.30675073651324	2.36571213129281	3.58723295789451	2.03767740832715	5.28741503831633	1.79454063457996
"FMO1"	1.36069295442635	3.89590361906784	2.71525422707859	4.87320046412308	3.13343940522925	1.63997531869377	0.898808528123607	1.52096779211882	3.15030377046937	0.526944682415868	0.634981651929548	0.0434612597513057	2.20667447787018	0.277250422022409	2.99444938703237	4.0750619243323
"IGFL3"	0	0	0.0349901107199783	0	0.0641228918395744	0.225523585129998	1.47223300281763	0.203338370296747	0	0.347651937878188	0	0	0	0	0	3.12113893679918
"MMP16"	0.0630631639245423	0.339846013203933	3.5403559063303	1.72107512079769	4.82782918440578	4.72860081064319	0.441559436858031	0.69323937815156	0.653948755384459	5.98546969073647	2.79594145678902	1.36981542428391	0.0453772651303376	1.13522620375832	1.48342627762677	0.129182964635591
"SLC6A1"	0.302333090284874	0	0.0915169175795797	0.829560991978764	0.182613487352602	0.405130296037705	0.713943426918729	0.203172960046792	0.17311591746541	0.486718491333594	0.370635242195724	0.0971241757768827	0.179942201973541	0.0517383501044483	0.161195022505596	1.72036603131881
"CD248"	3.14397374343428	6.95865130830605	5.07050740077873	6.27149010736297	4.04257430196874	4.94786716640441	5.61118123452813	3.15341705297647	4.932172223586	3.82335704878699	4.75787132748257	2.76779461212709	3.30797344039686	2.05910603813508	4.03502999533288	4.17005724242677
"PCOLCE"	4.69686184060613	8.64967113969491	6.49647433364201	6.9690353388625	9.21023907925372	9.3962205107818	6.74358228650338	5.95849819647774	10.2895347945573	9.38226628030676	10.1964054099111	4.95266204964419	4.67111217491278	5.55591736098526	7.18633712799479	5.41492196633913
"PTGIR"	0.520761666253194	2.23805615738149	1.98425392806609	2.14932928703192	1.07962728625821	2.10495722070961	2.07211780859369	0.230637724249341	1.58445987440275	0.92681962324995	3.22786735232941	0.645514912235431	1.57214266821797	2.43219511082104	1.60365838803691	2.1832038233448
"IBSP"	0.128531894556561	0.118409365504199	0.264763401167275	0.216440585575029	0.0619331404481256	5.52386928009107	3.86822251575086	2.10842743750169	0.697288540571174	1.02341860006722	0.0931181056197073	0.0386628229034728	0.0680041625075165	0	0.85870196347824	0.0539285394533675
"ATXN1"	1.97679253085516	1.53630161932382	3.30146692923956	2.93460991047121	2.20502178157355	3.4961363449725	2.75346441007242	2.6905467199373	2.01565277779104	2.85922515608297	3.31153944395529	2.29575828345838	2.49462169496908	1.86575256850845	2.69868966683057	2.40016081227716
"CAPZB"	6.86913111964429	7.09180559969097	6.54320122061179	7.56312380190808	6.41951023957542	7.6432573470643	7.04964165759172	6.81364012080504	7.1810627846313	6.49554647295985	7.47079713841836	6.4634254655749	7.091768582629	7.7714894695006	7.36517634688458	7.48336436071335
