"Pt22.baseline"	"Pt9.baseline"	"Pt1.baseline"	"Pt10.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt32.baseline"	"Pt6.baseline"	"Pt20.baseline"	"Pt23.baseline"	"Pt29.baseline"	"Pt38.baseline"	"Pt4.baseline"	"Pt15.baseline"	"Pt19.baseline"	"Pt2.baseline"
"ERICH4"	0.00570198120533688	0.00308882977067132	0.00304415265482299	0.007367592344998	0	0.00580839363452294	0.00131208644215429	0	0.00132656720864769	0	0.0102833739016036	0.0121843653475344	0	0	0.00714322154212354	0.00377155282783579	0
"BAG2"	1.77039191000576	0.746403616660528	1.23445013238334	2.36301469678493	1.09404087358668	1.12309750256376	2.48221802284878	0.878450006607723	0.524405365947068	1.37269263276208	1.95436023386835	1.50973716663459	1.27066174604918	0.963383905825059	0.807041482361846	1.34433954529205	1.07827517337217
"STBD1"	0.3881452763399	0.461371050217722	0.124867556940454	0.718303611080999	1.43553954884735	0.50268940637446	0.316584620099633	0.342546773836496	0.511584989100546	0.303609244326644	0.430556271910774	0.189874190627113	0.174963727204209	0.0292125450278036	0.394905546800667	0.194561119169286	1.69461846194088
"RGCC"	1.10640570240363	0.755411365938213	0.948499125919363	0.699709631874423	0.242879289334194	0.519527163730205	0.690279042134217	1.10623200927182	0.452952286902262	1.18164558697148	1.6212368375724	0.636826183179844	0.746710432040822	0.613975876526628	1.09394937367252	0.343509253935671	0.366573112315077
"THRSP"	3.7400986268957	3.32193555160494	0.322314923585367	0	0	0.108395465417253	3.5023018994318	0.268639782004998	0	0.12250458337779	0.143129673746489	0.0789906163357362	0	0	0.245339424400309	0	7.10220571222964
"G0S2"	2.6070402185147	2.18881175202245	0.727131933952232	1.3101351443405	0.589447201041941	0.989405171874751	3.30840610365662	4.52703869072202	0.29859018688097	0.878613502285402	2.84391853450403	1.05639350947291	1.22958400634079	0.327535702737778	0.631341462295863	0.858356905969045	2.6560302490909
"FFAR3"	0.158364449738549	0.0994858679058863	0.0487528705391022	0.182241275201016	0.284529131359155	0.0916190577039089	0.31530306735023	0.128966401272683	0.0555788813089198	0.0893114521479476	0	0.162442175051656	0.627756399804675	0.0306910574384274	0.177851287537067	0.0155794556776101	0.292491366522735
"IL1RL1"	0.0930910479258109	0.0263139394709357	0.0886080681670888	0.0102136205938983	0.0285444026230409	0.0673303801037349	0.0588835918158432	0.00996497768304221	0.0138294364576126	0.00932114037225843	0.0102398874725911	0.0137235565256569	0.009587682124708	0.00377560108498792	0.00204663128864752	0.00299359257826188	0.023121154851995
"PGM1"	1.2020945383483	1.72788218964381	1.76278371234481	2.41417459157198	2.63571213965356	2.06860055118736	1.78101488482859	0.971595281529138	1.85663948320977	1.32596915862569	1.63369586210137	1.4354052905769	1.35035412800876	0.552431334340837	2.16237439230515	2.13296558655628	2.8965297819146
"PDE5A"	0.515187839190044	0.196329156036744	0.345823851714275	0.371860018963167	0.123674296440237	0.374546357485281	0.0875371396840043	0.124402735732915	0.129034000874202	0.0702182240041133	0.163605683016549	0.39435656581389	0.15031491056752	0.0827118802566607	0.138360904905028	0.107336209846141	0.0562219232968211
"JAK2"	0.942510801593869	0.566430179700775	0.572435338911766	0.399085200560143	0.314819860440583	0.591266023548338	1.06377853251198	0.176526076448932	0.577531317001677	1.07782312911528	0.608588682974704	0.647512836073294	0.900632538464728	0.447278841672021	0.384640355537013	0.274810320408053	0.78235463265448
"MUSK"	0.000731790982383342	0.00417549704525922	0.00179429854582377	0.00763993287466614	0	0.0572614067135792	0.0541568449310236	0.00745718152108314	0.0192865396545663	0	0	0.000948917019147458	0.0670325095171907	0	0.00105018652742447	0.0159579978159267	0.00159997945969535
"PQLC2L"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LGI1"	0.011289701353108	0	0.0294472396376102	0	0	0.002092852275438	0.00129039095861834	0.00839617027700719	0	0.0033580681897139	0.0019974120326233	0	0.00771572397006398	0.0138284181924963	0.00453202039814792	0	0.0367647240936755
"RGS9"	0.0229507736356897	0.0306329529661418	0.0441552588338739	0.0105177937492844	0.0048586148778378	0.0326902236425913	0.00989659709916995	0.0244453944463873	0.00196281727125969	0.0675554791274291	0.0241488674077248	0.0181685690700062	0.247616126610058	0.0616889087564699	0.0167826510631432	0.0529527950525938	0.0214496992939065
"C9orf47"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FLNA"	1.97625846720552	1.15506804872731	2.09633945906344	1.273493950844	1.53645148475922	1.57817902705839	3.23344197560968	2.09397722580106	1.7761794778007	1.71017034965183	1.92904568593459	1.84659942573084	2.06254004202944	2.09443555230738	1.3132682798693	3.56240632103571	1.1245089035005
"PDE3B"	2.82789164600122	3.42213689250498	1.83709968212345	1.86415916848707	4.09604346082007	1.27393085637798	0.771196196380224	0.495142806277167	2.7773094244789	1.43593838747663	1.29105341264907	1.59970052566372	2.56994479316499	2.06089542451544	0.483550610792101	1.0836916535912	1.28699694928438
"DMPK"	1.95630535907604	1.60179151115551	1.73985820065176	2.28724150638675	4.47633244457884	2.81906132606221	1.97426845058899	4.09943509835567	1.17288006633484	1.86463153824121	2.86469462370042	2.21027231424081	1.89840182973781	1.84974913657916	2.75126654976087	4.07744872872875	1.34560428394748
"SLC5A7"	0.00168363419042726	0.00104091989004661	0	0	0	0	0	0	0	0.00208665427022162	0	0	0	0	0	0	0
"CPM"	0.746036118719455	0.503522518524247	0.33943401317135	0.216292916862825	0.476053414102052	0.294687028141553	0.403149567713479	0.172249193878453	0.421635571235606	0.385615730242031	0.657407133074379	0.288628193472542	0.922384221985759	0.102381175525966	0.146523008245657	0.151334934915007	0.288192857005805
"C2CD2"	4.18978323915046	3.89926865853505	2.69191144842231	5.58206641488315	5.04431921580081	3.93733067491379	4.72693245063598	2.41260950158941	3.86320744879721	3.30468924158083	4.67990139828796	3.33426131778931	4.33435402991744	1.58643592422496	2.16523412156765	1.67721926556228	2.73119126384313
"CLEC4M"	0.00408941081555343	0.00161540630301886	0.00425317757526847	0.00274079091690184	0.00476129503867847	0.00653966146268545	0.0103085293594614	0	0	0.00225629081882725	0	0	0.310380053028623	0	0.0113068815538006	0	0.822582398851041
"DEFB124"	0.0799145761324493	0.466694024517726	0	0.28680865560801	0.420857095527856	0.160228935727285	0	0	0	0	0	0	0.599430430653691	0	0	0	0
"KCNK2"	0.247365316065619	0.0400366695835592	0.127364541853407	0.035565182023174	0.363776594901742	0.168142045320175	0.023664058846155	0.413975223265167	0.136252393061034	0.0437260392478568	0.0448106599686669	0.00687851781222671	0	0.148620139670183	0.095277199471919	0.0545407591957021	0.0314237772880833
"NNAT"	0.102820275208906	0.199542081777882	0.0152069585391949	0.0324673452774736	0.0347409023642846	0.0171798303068176	0.180991037318583	0.0174137659185139	0.0525370992598167	0.0327919414449166	0.0227815931853821	0.0969058698190299	0.0372358320232194	0.0724499880573876	0.130063022224019	0.052250116737207	0.0153916582936064
"TPO"	0.062893792005663	0.0907413825194201	0.0299802178230254	0	0.0124042077036532	0.0163145424706973	0.0066888877913144	0	0.0165149554294756	0.0135294159727117	0.00307301173313304	0	0.0169219655786523	0	0.0252507772323192	0.0234590381093665	0
"SLC7A10"	0.0548542743443386	0.00762246439611255	0.00257033148314837	0.00502458557609627	0	0.000738520698613414	0.0359101287206371	0.291166470303998	0	0.00579184912871615	0.00127085179692752	0.0105729132474095	0.0313101440350985	0.000820575681786995	0.0031360655266935	0.001982884533388	0.0014957633176428
"PRPH"	0.0282965003885614	0.0353105045500215	0.0257852093399564	0.0547984841881489	0.544461777355524	0.252334585937261	0.028001518842099	0.760562374413386	0.00137499067654809	0.0766753248755532	0.0239007893403375	0.0308531301902081	0.0418404861530885	0.290759151179372	0.00479468476962342	0.144164142921293	0.00684324602013729
"BPI"	0.357150223718694	0.0475406673354302	0.859502640534952	0.534531150638217	2.38242781186925	0.496132497045238	0.599012138273303	1.18715386464696	0.295168791241304	0.364566832510907	1.28178927406321	0.290889310345139	0.902874492199052	0.866491369969694	0.40718603643211	0.414014826260695	0.649174031643911
"PI15"	1.61125444306725	0.638998863597886	0.166568160670079	4.49981557511791	0.574953735787321	0.239267273380552	0.329171444865552	1.64460921741458	0.596072978799576	0.79539971388578	0.212872995252912	0.379876823760215	0.286351660778764	2.40396486740334	0.455304666820002	0.213192184622777	0.975200053704863
"CHRDL2"	0.144902053746272	0.0615273530123102	0.151144630028315	0.038688789305889	0.0227884618502448	0.039808430131076	0.200046873722419	0	0.191743542574552	0	0.0188294678262766	0.0102639030260105	0.00637565691967432	0	0.00892933019291858	0.368292404530889	0.0529644700179557
"HTR2B"	0.319610497620264	0.0045353622405535	0.0277204943901328	0.00275043807490511	0.017578138661942	0.0520843261999253	0.00976816402491749	0.0205523104154156	0.0578124272692324	0.00695214282698331	0.0124731309685771	0.0976825253384334	0.0267064853720337	0.10882449861674	0.0055313903878193	0.00753104852495857	0.0658221391388101
"ALDH1A1"	8.71672890174586	5.3327784135442	6.96725166308948	4.14758558309603	4.2168764084251	6.27284387318598	4.37973033409021	7.3823537048358	4.60261149302443	8.3236927665059	6.62463211825836	5.21804544883114	5.05771302252479	9.48909340222772	4.6062281566815	5.78542626258999	8.00175168285637
"CPO"	0.00856881515855351	0.0418253713981236	0.00728001128023535	0.00467409554169484	0	0.013367018381408	0.00194750538565555	0.011418817382985	0.0303005744478004	0	0.0203792177243232	0.00692999434600791	0	0.0100568915579857	0.0101676671859144	0	0.0227700046846259
"GPC3"	1.91940465231134	1.09371052416001	2.23304503528194	0.724906310401676	1.27366091054371	1.30689810182507	0.521551464809974	1.86994810604894	0.0898987237819619	0.402226116562199	1.83311014152063	2.11096965227741	1.10527518745871	1.39174764054345	0.463695503471261	0.261986473652907	0.15220091731913
"C1QTNF4"	1.17747170591151	1.16764763193374	1.57870790836677	3.81392674963003	3.94383583871661	0.278969958721668	0.476461955455177	5.10186174797822	0.0558145825626983	1.06362970525001	1.67424229019936	1.33159062355369	1.26043588903281	1.35508650879978	0.573452155027576	3.77308033600426	0.130158714467659
"PENK"	0.0373695911100921	0.528285168570172	0.0531548010606406	0.0406012272062641	0.0363816560333825	0.035282754537665	0.0121023436012802	0.0695926864509934	0.00518751717205774	0.00648808666270125	0	0.0625294164327143	0.023298716014017	0	0.0764466205916157	0.0273368333043224	0
"EPHA7"	0.00959668241149139	0.0185664974359219	0.00807211239165131	0.03197175522801	0.00219806149498022	0.00249366632846834	0.00190672144185119	0.0995282737433672	0.00362415072451331	0.000696691150872304	0.00338106526182831	0.00382367309510068	0.00964028442730406	0.176404118741652	0	0	0.00423476339484084
"CCDC141"	0.0101539756539145	0.0351668155427121	0.0114066097022627	0.000601370565278397	0.000802463359094978	0.019902128763787	0.106066025235436	0.000832928287581383	0.00167730642021784	0.0416229093828159	0.00585065727678249	0.0141583952473327	0.088767910419346	0.0101130821077155	0.00328627661875523	0.00371060107467314	0.00380259673269785
"C19orf80"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LONRF2"	0.00335218751541989	0.0220676010608813	0.0876156626209841	0.182970535958122	0.0146756799353737	0.0247560092492779	0.132290729779102	0.0291537158476663	0.0486567113091659	0.000854423888168442	0.0393773408029936	0.00389129828386577	0.0123529835443466	0.0191349131689902	0.0132278864510301	0.0348426572148447	0.21078785324633
"LARGE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SMIM10L2A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TRPC3"	0.0144491362710991	0.00701734770482997	0.0109467273819819	0.00593950981141295	0.00692006356705085	0.0222965705461109	0.00616862349825966	0.0691483086322233	0.0102374990068866	0.0310392619856231	0.0481180833330535	0.158106877756691	0.00932163895987644	0.00280655053810061	0.0125981064955488	0	0.0134516264219251
"PROK1"	0.0188672100009939	0.0088923869837388	0.0158137355908247	0.00257609536125886	0	0.00607137711297665	0.00738710751882754	0	0	0.0127972404151916	0	0.00810972246581605	0	0	0	0	0.0171777545312252
"LINGO2"	0.00790505801008015	0.000298840900921563	0.0758736612683244	0.046747090574271	0.0136189309281375	0.273402573178756	0.00122256410799144	0.248203061288108	0.000372481516134946	0.00690418968915135	0.0082776989453287	0.0398289996453459	0	0.128872916387163	0.0034566840179392	0.0031215070458596	0.0105959880464115
"FOXI2"	0.00462432637391809	0.000288260210153223	0.00191604652499656	0.00229303192760471	0.0011091333351316	0.00140872353523572	0.000230401070799881	0.00310441363251343	0.000973883126441568	0	0.00078646244438619	0	0.00963405080491809	0	0.00146407521881748	0.000615238358071925	0
"PSD"	0.139002432674996	0.303208263822264	0.151870859160651	0.640877779773223	0.710943676726871	0.306854614384409	0.0833067035542413	1.81066137935248	0.075658307568345	0.189823690896026	0.539969608954991	0.127740631435603	0.175961433533481	0.428438966958202	1.01235399956841	0.487414470054191	0.046591138221043
"C8orf46"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TBX4"	0.203347655854319	0.145867112237599	0.180943299613124	0.0983819472656842	0.0297437075672747	0.364357657123449	0.278663589365274	0.515707578257006	0.0354212725650929	0	0.455968532949097	2.61698447493477	0	0.883348245112111	0.0348559713062749	0.231315435438779	0
"C21orf62"	0.0547743721237114	0.420681498494476	0.113764364034088	0.256095870380997	0.699454738403558	0.124612736383471	0.0328608890718776	0.860889244157006	0.0783423215916761	0.116963398329015	0.226257965974974	0.122764944607918	0.691573969330244	0.062344522423177	0.349070178355358	0	0.384298869723737
"ACVR1C"	0.0614731318833634	0.0242209065299426	0.0933134230538295	0.0733625898709131	0.00353627969827317	0.0135488419495545	0.0352001155494741	0.00812596274376992	0.168693091425898	0.00916381304353926	0.0823961715733644	0.00979691760448718	0.013448758145867	0.00728643064507546	0.0283876358976663	0.0296930516727004	0.0433354775641072
"RETSAT"	1.27139852240221	1.38744148100792	1.85632929344177	0.881778062142466	1.7812334879728	1.12738739924971	1.22099414265256	1.11264238000211	2.78426093559418	1.3123463110235	1.68805897557222	1.23470396945531	1.00759948773233	0.961562532684066	1.87635304240642	1.97058602142198	1.98709183700645
"S1PR3"	0.861338918948849	0.403797298727327	0.558849810687917	0.578674198268176	0.72713422307084	0.634031526361173	0.454828969440676	1.47471572353642	0.471822559206644	0.164895883408049	0.831116102599423	1.09134722862827	1.04582504371763	0.439890010178379	0.255434110828474	0.292611198802219	0.203933580217206
"TNNI3K"	0	4.07905514759411e-05	7.22044576896541e-06	6.45335714874238e-10	1.58269597302744e-06	4.15772725929539e-12	3.84976264841699e-10	1.60171325190745e-14	3.29952929892933e-14	9.11842164990559e-07	0.0323248452296836	2.18832719611369e-05	3.25540209847203e-10	0	0.0279916168327101	0.00494129629877552	8.4463279209502e-09
"SPOCK3"	0.00216670919358597	0.00743607308560366	0.00154989662153244	0.0271001978636232	0	0.0568966975475384	0.000851129396986725	0.0162198502814003	0.00526296326003537	0	0.00122950826283615	0.00318327544146507	0.00285359847899375	0.00185105748155315	0.000671547758532009	0.0028202168117014	0.0298452829013826
"NFE2L2"	7.64371424366	7.18268342982526	8.13873855809314	8.58595853197499	7.88671315297156	7.94725112235916	6.57272065490821	7.40516291515826	7.60333774552751	7.50380141097826	6.85674600013182	6.88308162500208	6.55218897965538	7.83391059848869	6.97526121714764	6.80886966311472	7.93578585619099
"XKR4"	0.000293891177949411	0.000543401079281512	0.00109005381531987	0.00053020045431432	0.000405060418241009	0.00147523660765713	0.000915813741357787	0	0.000841890814491371	0	0	0.000405455747967807	0.0645160764367261	0.000349915533592774	0	0	0.000635544495954437
"IQCA1"	0.45208898847591	0.0243119093092959	0.301498313946115	0.110898944645407	0.12208963546072	0.0916030846419561	0.118210820186758	0.147937480937239	0.0778984164524682	0.0269780631183568	0.0875390235936958	0.456556906780845	0.326250620003433	0.013609170492843	0.0697799714248944	0.0180771083131319	0.0727754436862563
"GPR88"	0.00245636309652218	0.00222390122807885	0.00280097201596521	0.00425133302960806	0.00264012183317169	0.0131958541298773	0.00187987306341059	0.643030615586362	0.00249323165740252	0.00389166358539215	0.000236870986367407	0.0022234252019464	0.0187313931800119	0.00100334460806182	0.000266798079158261	0.00300430466574404	0.024930440046457
"GATM"	0.933706677759121	2.33246008917317	0.379149280037176	0.409051039098449	2.55077409210995	0.732789499657493	0.180267812877496	0.152927460766652	0.416145680513315	0.989860427348038	0.444619588627646	1.48487787058868	0.651553224338573	0.375851958946018	1.50725132069359	0.236603387404331	5.09723979288125
"C10orf90"	2.03596263412618	4.37349787396227	5.29377808118871	3.93727736371961	4.9048711016048	5.00856491106587	2.01921906457919	0.258486858642078	4.81994793286469	4.27253151231272	3.7438628059621	4.21896372364536	2.30880473701286	5.55582520917635	4.98139382379378	5.88579623509475	4.91977956857809
