"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"FXYD7"	-0.929494673189893	1.8684167307866	2.02456938275357	-0.929494673189893	0.912309829441845	0.43786791339394	-0.929494673189893	-0.929494673189893	0.136632752730677	0.242009744982306	0.300466256979437	-0.929494673189893	0.281570482594591	-0.929494673189893	0.302619618666282	-0.929494673189893
"ZNF804A"	0.748849114645405	-1.39780495561747	-0.968060861561151	0.374345038435762	-0.7253745361394	-0.711228482322828	0.693950284412113	-2.59053921645287	0.904819360675498	0.932672852706015	0.746953706920777	0.589512799680436	0.338662855800903	0.10130079099083	0.44971442525908	0.512226822566908
"CCL3L3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HRH2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MS4A14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C3"	-0.298788427760023	0.208152172196946	-0.092293809171238	-0.458098538379083	0.606153176565766	0.634973397432026	-0.0414067860631848	0.701089201349741	-1.12986648924897	-1.2670772609602	-0.7338303835684	-0.900439389238257	2.05951743020449	2.01507775744302	-0.687112546532024	-0.616049504270594
"PHF11"	-0.938705054708408	0.439013279643461	0.0538713856408871	-1.26221650819157	0.880220248853945	1.86893257153738	-0.317433106582121	1.42655277173801	-1.12035075284999	-1.32460594337629	-0.177232982371476	-0.572047900582399	0.569785413320845	1.20180485397026	-0.875846171729022	0.148257895686499
"LGI2"	1.13749417300424	-0.670175657562256	-1.08169062636389	0.171250733793488	1.08416846749189	1.42803025210662	2.11946580883529	-0.213754514716942	-0.630206331600358	-0.756131482071113	0.514856673826276	-0.641942121666387	-0.500348261076157	-0.0128257141905693	-0.468738139354993	-1.47945326045513
"PLEKHF1"	-0.41359088216517	1.23454279059777	1.90412816147602	0.300258384299249	-0.661083071806925	-0.640635515306792	0.030075794186663	2.41020033496679	-0.851276645033846	-0.889611241516842	-0.677920275628636	-0.463845137820899	-0.528880175063496	-0.548200016938712	-0.366359199286629	0.162196695041458
"CTRL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TGM2"	0.276597312603608	1.24035905226905	-0.282527574795089	-1.19278894429136	1.40560612263969	1.29425606630411	-1.37812378641967	-0.411527598623647	-0.42266444519218	-0.237880703794252	-0.954833515374563	-0.880496317160753	1.36361818717837	1.31725152805209	-0.56794879127908	-0.568896592116357
