"Pt15.baseline"	"Pt19.baseline"	"Pt1.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt22.baseline"	"Pt27B.baseline"	"Pt5.baseline"	"Pt6.baseline"	"Pt8.baseline"	"Pt10.baseline"	"Pt32.baseline"	"Pt4.baseline"	"Pt20.baseline"	"Pt38.baseline"	"Pt14.baseline"	"Pt28.baseline"
"ANTXR1"	5.50787109985383	5.91737481784518	6.3648876442332	5.28504949350472	6.59897678958298	6.87110505653588	6.92765749585434	6.41792342587017	6.65771359008293	5.07960328811654	6.84460181163978	7.74576915395674	6.19180493873013	4.96196593686023	4.93721003158508	5.91393842506194	6.48529681490486
"COL5A2"	1.4201041370802	3.06938301547601	3.3845433736733	4.73505706805108	4.19093572215613	5.12833653592352	2.40666833280251	1.27768258881162	3.55396121630867	2.92853072627717	6.14641470892883	4.70179592197529	3.0181555364899	1.54636971186321	0.837485339692669	3.77725703500958	2.73014866299979
"COL1A1"	3.67427137354047	8.23800052448472	6.87079333257911	5.98270774948993	6.85083738676977	8.56234430011835	5.54606387819653	3.38558760171709	5.6544015747459	6.01376384165603	6.15628023615813	7.66116601834247	2.34795791671082	3.40593650726677	2.68568838846368	7.33089359557469	4.77213646239388
"ASPN"	2.71642278328803	3.80997500512697	6.10950079676159	5.84539378429277	5.26196939750786	8.13322360246421	5.18926122480078	2.58927579256995	6.44298339397316	3.14631462120983	4.01393721487661	5.53075097619927	1.32289280920184	2.78845603047722	0.721043620875795	5.15605814832606	2.70423474043717
"VCAN"	0.180745683119404	0.599383909716709	1.08727538892156	1.30782743128961	1.08513688410616	1.9469514678846	0.42428519719842	0.0703273341743934	0.476746749024293	0.712116234301217	1.98626829908928	3.61789052212727	1.05204350425575	0.316175546681079	0.111555957492362	1.15382407689427	0.206765195479891
"COL5A1"	0.325795402819191	2.53573733937402	1.30930625182708	1.32244725146929	1.57383697973574	2.57836544004487	1.10952023907381	0.189358390128182	0.980884928768185	1.1158531145029	1.39977754931477	0.445771799116836	0.158376950745525	0.272319587541912	0.107554517529162	1.74310504805468	0.770551648040251
"SPARC"	6.71100188291922	6.90862831295605	8.07408705033499	7.27516735628127	8.44497966757532	9.03738314626772	6.48684799778484	7.49900558506895	7.01856393623937	6.37841809417616	8.74744643918333	6.44440229961131	6.21239772464713	5.46888258144098	5.44763015165629	7.22174538416325	5.60626023213942
"POSTN"	1.63291741942698	2.56978936183035	3.92332351068213	4.13639003982212	5.59339784444959	5.739880160557	3.04280885171184	1.98242770343091	3.87378219413671	4.20250651385527	3.72837320513076	4.5329695626842	2.73534028220124	3.09311734541779	0.12010587829486	2.68705233593415	1.70315143719113
"COL12A1"	1.46727093395834	0.777767751861581	2.7564096345252	3.41893606080037	2.90063467735934	3.75637995517917	0.961473491064559	0.330055396995544	1.64607439544972	1.3538833335902	3.63172260103871	3.26052139393329	0.365313795046929	0.514491668664532	0.665061793517276	3.44481700377256	1.53724853076895
"ADAM12"	0.870689642282743	1.61342631630683	2.40831055214696	2.59474330163938	2.35243935788963	3.56773837798331	1.13802520314613	0.40477251074681	2.09098621445009	1.44579119219742	2.17941385687812	0.553696478701475	0.7424347337996	0.924111879467139	0.930919390800625	2.07226904152798	0.592809515944064
"ADAMTS12"	0.0185904443964517	0.0343087177380207	0.220853073599349	0.28387559748115	0.246241952830984	0.507763598632864	0.126586013539624	0.0701416484294632	0.141748171512665	0.0753363549788485	0.396866464007699	0.173746173342823	0.0380787702072644	0.0220678950447277	0.00766345958315161	0.645375966907013	0.0532654753298261
"COL6A3"	1.77459500718861	4.06106280204549	3.98937411315284	3.69194681107653	3.39559469717857	4.95187754209492	2.9619657490963	1.19812754462098	3.23657068838178	2.94294125635205	3.32666670363665	5.17398946266498	0.900286593506347	1.95598993183386	1.12128280637374	3.50787291863999	2.19010380430273
"LUM"	1.09595418027731	1.91663746003623	4.57094237656796	3.38372654048423	2.52516127060433	4.98911937047755	0.946258037613073	1.18163595676333	2.58585951919941	2.26583253112823	2.70153049991475	4.51853645913927	0.338771540821812	1.33128252160632	0.976327438599382	2.40265956440527	1.63838594818681
"ADAMTS2"	1.48206352861913	1.68286238208992	2.49868433292822	1.46053084839703	1.9409464523137	3.10550554041076	1.32431966904558	0.351654724417213	1.37605885712429	1.91714190808437	2.83959525114221	0.921510095604604	0.97109058816242	1.31241716015703	0.623103172550134	1.90061658700866	1.25329323356427
"MMP11"	1.39751964380327	2.62889695682643	0.954863691437019	0.62845571918623	1.40642736765478	1.62665698659633	2.10391140659999	1.84476076861728	1.3923553470438	1.00549311444957	1.56865076216583	3.06433148615798	1.77409419307234	1.63402771854657	0.6570576008397	2.12451151257557	1.06481598815878
"AEBP1"	5.01581129185526	6.68717561916511	3.95917242580807	3.64534747944229	5.47816962948572	4.23047188810387	5.70263896870257	3.60381474996127	1.91930963333912	6.38874511746	4.40090238919302	4.0519297793553	4.25979591386056	3.96009920304942	2.1719835704563	2.93044939230845	2.29409498973458
"SULF1"	0.325560051043933	0.866828078192037	2.69300035629682	2.29945420793836	5.01274314935847	3.41820394733213	1.47008467333101	0.691503837582793	1.53045463245366	2.28686853617391	1.84512321066964	4.80596694038472	0.798563979706246	0.769506101349404	0.317901969703406	1.75674083088233	1.0017144216316
"PLPP4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CDH11"	0.172351313304738	0.814937396558526	1.2335016427936	1.42133763961481	0.818619565679899	1.98854470427153	0.44735239786441	0.18697972709737	0.842342437793567	0.556611485107192	0.711725469329578	1.39943776170221	0.0871366545770724	0.381403579926361	0.35774457707443	0.732233569013804	0.192018643970634
"FNDC1"	0.0932163821372199	0.214164355790018	0.730086564900849	0.597630789509059	0.448926492588637	1.58624419236198	0.0272786552942654	0.013294595205877	0.128389747028007	0.327759010048292	0.682873892779246	0.0739331955672582	0.174930817920376	0.0776741364522969	0.332442160345571	0.792346813611005	0.0693828827640596
"CTHRC1"	3.94504357276207	3.94766557986363	3.17642181306119	5.16746970812764	4.61631906272574	3.95681609294967	1.70214532527618	0.834313760460565	2.57827046619776	4.12329859101799	6.41631183399243	5.66834179124464	0.424287879216534	3.64451730009641	2.3901065227884	4.2123525508119	1.50109779247128
"MMP14"	5.28943166286052	5.63579013854143	5.8881690575671	7.03347142237401	5.59619199761155	5.42288629431566	5.28707960549092	6.70910405992324	6.38143918229456	4.44868871261802	5.01577671212642	6.76880273249746	4.75324471435885	4.87846370139601	4.08942081294821	6.3705457151034	3.94549044222158
"MMP2"	0.68964334509386	2.06922689891482	4.2195362400886	2.49991963037927	2.62124160662081	4.83022335276269	1.02984363489427	0.966288304473767	3.07595895730478	2.79956195695855	3.83434821858782	4.73486510933105	1.61397666661348	1.45507883124112	0.64344826467277	3.63141999272551	2.16015908819394
"SFRP2"	1.09703550172079	2.20402797617149	3.29590004648075	2.36004408522413	1.90311452551849	4.66031154362631	0.90574368928303	0.3400803469545	1.85258428969957	0.94770454005631	1.87160794097235	2.41625019715689	0.0274376479479151	0.907251498566045	0.0268655535808349	3.76666763901621	1.07006870274023
"MXRA5"	1.07457399948699	2.67518470363793	2.97423806201109	3.05334556764733	3.59485192496264	4.4832519509882	2.40395861047549	0.550601717524617	2.8988481586951	1.78186685099359	3.45889234078345	1.39605109013357	0.173003015039676	1.78058939744607	0.462572358788261	2.85902717039327	1.9912882272677
"ITGBL1"	0.0383394235585909	0.143466304649761	0.771220309117969	0.589370788903751	0.653837694394758	1.38029219328466	0.0607341719129553	0.0638062450087003	0.323360808642985	0.179234226553549	0.15251967565478	0.125459488244986	0.0162652182751719	0.12905051032044	0.0141347993643269	1.55279983536926	0.0192218458580118
"THY1"	6.55149535241223	8.34430029122612	8.14898737393053	7.12869186907462	7.88501928592697	9.06073278354443	5.75407421646558	4.7715619019163	6.85971739221884	7.24177277763313	6.80762765760168	6.98807079463463	6.29237987827348	5.88091813563621	7.78903250723795	7.70834857996964	7.17328079603349
"INHBA"	0.0094770797738499	0.0296796024092007	0.104698627607677	0.457730293939521	0.715500198172999	0.396304380710448	0.0864950464554873	0.0283454174020005	0.095631102659448	0.0542513738780061	1.49004308845968	3.84187084180556	0.0130924626893182	0.0128885865547216	0.0469747556398955	0.259958154354714	0.109126784818978
"FAP"	0.125597409392483	0.257394733597938	0.881133929362729	1.33337873988509	0.609831579813644	0.958387964060069	0.830336622593116	0.108214862465728	0.77769986568644	0.559666577905572	0.657936281642493	1.14267850602155	0.0455866797783582	0.125832640220836	0.0575106168370021	0.405293853954449	0.191797112959511
"SYNDIG1"	0.0342064249254103	0.0979909486123826	0.139714677124273	0.101507918756839	0.0295665491501631	0.212365903625708	0.152360245665768	0.0170667851873838	0.0869650095756051	0.0204410960558973	0.144116140734258	0.0176943784088634	0.00409818579490806	0.0178949470362915	0.209978914282668	0.124663413476327	0.0713775426285803
"OLFML2B"	2.05487822941975	3.62085594285583	2.8664498607939	3.16579444756101	2.65207394393355	4.27905259805701	1.52366381511628	2.15578929315981	3.12849627975895	1.89407395711644	2.6103737797584	3.38699101626999	1.20212690609698	1.51574736446692	0.708408717316557	2.56828658254674	1.40033665571545
"EPYC"	0.0212089246217496	0.148961051618536	0.760981278572731	0.407178131421372	0.00206620159451376	0.692858357264767	0.0119435050156003	0.269426037402378	0.785699122725536	0.296060197020526	0.0229041317296334	0.0758545760855312	0	0.193133203974725	0	0.00495539850058994	0
"SFRP4"	0.320341962689207	0.582738612646147	2.50258674174563	1.78908408364069	1.22246756999316	3.04864017224206	0.079993190336097	0.139371548183604	1.44559965276603	0.805179927005722	0.712621107934034	1.16746574836284	0.173800862639373	0.270862300907306	0.0226801641950753	2.01811896314905	0.0411047780962921
"GREM1"	0.065520152261546	0.0112651060496063	1.01901892359406	0.0844208218639487	1.29486895521961	0.237672869276992	0.353095811579499	0.0558171315507754	0.0804398732646218	0.461671465539978	0.79162594376682	0.374616113275828	0.0116977377891132	0.190296099181254	2.00457956526395	2.06404779472421	0.471235970565872
"GLT8D2"	0.10490614594964	0.327808232199505	0.585780053864284	0.612747645897913	0.326005596731127	1.00326204609727	0.0838956897763361	0.113951992788301	0.456700254058762	0.173570571694077	0.794091066834903	2.13058810296712	0.0357466526229653	0.0626609616946335	0.102111725769556	1.04990977589271	0.205552140592087
"ZNF469"	0.0474365445173544	0.219212115249579	0.0690767248742386	0.0623315286999299	0.0613437864621708	0.180812816665827	0.0799629558120476	0.00925408837530271	0.0724941195703419	0.0544750205251419	0.264960129091545	0.043347648327124	0.0243754118175607	0.129010277187755	0.0658771276023386	0.0698066383128344	0.0314135366252336
"C1QTNF3"	1.50595790091539	7.45703060958905	4.84162877513466	3.16064895949621	10.3949738060535	7.00311041952583	2.80612068789791	1.12171222855297	2.3120331757337	4.09684610939738	3.89034223948421	3.1301987373067	8.65457547556925	2.05905593204611	1.94138257992534	2.25286781243705	1.62327022749445
"C1QTNF5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TIMP2"	8.30711465562506	10.1651211866868	10.3794961913834	9.2484636050386	9.11329679854251	9.63666416649766	10.9367779254331	11.2193642129725	10.2604735278281	9.56997407392311	9.62905347455621	9.17624132716364	9.73292302229826	9.51265860669994	8.57254371445468	10.0549373610464	6.36029828012271
"HTRA3"	0.2829436155174	1.36866703048486	2.61715049653411	0.676543190876763	0.240527010806058	1.71509546477062	0.375846968800777	0.150609058253114	0.259193374142238	1.01457238987351	0.94360083355501	1.00728586532613	0.0482254343084097	0.231164426582046	0.043697858472701	0.905955736083306	0.190414521059158
"FIBIN"	0.0202105038336515	0.12444185156419	0.277661559008767	0.258078361796986	0.213034909147821	0.422419451047207	0.0560939089209352	0.0226342574945321	0.0918618240671419	0.0536850562170318	0.108396071580144	0.64659042776474	0.00402921656776516	0.0409670955888089	0.0236437887620067	0.132915427604093	0.0593695146532471
"COL5A3"	0.506550109389785	1.33121153729026	0.491017887769267	0.988248057406018	0.742909066239011	1.3158597150013	0.567211454891277	0.139749633745899	0.939179090518653	0.664725852472797	0.765659593363491	0.65410491409705	0.130822836065603	0.135658157132506	0.135918732716826	0.761778019735431	0.666907431844441
"NTM"	0.0487055789192286	0.197945389832134	0.390923643235262	0.543814123375093	1.81841321104639	0.604487461980455	0.303748871840737	0.10939591107581	0.301180670205612	0.317895358728706	0.872973439717751	0.609595703853274	0.0206377248479033	0.128855847573446	0.515649886806916	2.65175969511774	0.117790727227387
"WNT2"	0.0305175952814746	0.140624188671484	0.435734636835803	0.48627082918526	0.125941682334208	0.758381943652946	0.0357310643083833	0.0109740802514592	0.138461112135374	0.139434421448043	0.110950890517926	0.0033431458153925	0.000725383973382932	0.102223923311488	0.00279160922906066	0.312477522078278	0.0497460992556924
"RUNX2"	0.150453553228397	1.54657534272623	1.2893547854471	2.09806272694664	1.26241354523238	1.67697618888893	0.277974097329137	0.583816937797551	0.647662815178987	0.269658116263875	0.823173947371685	3.51092440944012	0.107964168751708	0.352567682359023	0.475276925651078	0.977015264031812	0.430401924401771
"OMD"	0.0487200204783884	0.0823149676196554	1.33727562616258	0.548581988148598	0.0812167961568857	1.818519215596	0.0477866559891288	0.0225732807308835	0.424902628379121	0.0732824459925151	0.456091242128137	0.563088489295178	0.00684215783991978	0.0958132972336899	0.00485877280807298	0.282850781792537	0.0152345482393688
"RASGRF2"	0.0877721031096596	0.0451539794976774	0.139678451099686	0.079418036542337	0.0732177880334281	0.217867051239134	0.0492805399013583	0.0399171605799619	0.0823278271606409	0.0654375748982724	0.060247978753659	0.207648098049915	0.0457513413123793	0.0635923696118987	0.0547107737416515	0.0921425801375992	0.0383123244342431
"COMP"	0.15435216766963	1.59957592932906	3.47479983091519	1.35811115862553	0.689507066624765	3.19580497521989	0.303862993067067	0.0917553339187708	0.740790335083903	1.46638569641199	0.263970276152721	4.15155758310779	0.00871241976104355	0.167799809277813	0.017477291978432	1.55011537014856	0.234746204413637
"HTRA1"	0.884616465792462	2.51452929400207	3.07245580505874	3.57370144427452	2.02292717769288	2.90943259365696	1.20002424348907	2.16419236125079	3.60575512715178	3.10086265557901	4.1321053045896	3.11180903918676	0.441196285120028	1.11876739227754	1.5229570723268	2.66997646617591	1.95782187593086
"NKX3.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AP000349.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PDGFRB"	1.25163511002335	2.54418921673969	2.61095080859386	1.84133779015787	1.86785469218355	3.27826934728226	1.66751640707208	0.608503051359398	1.25241258502905	2.05042540276243	1.99290727899734	2.85487056335362	0.621869770992938	1.21453114485002	1.12033650804918	1.954173407487	1.52835247035204
"ADAMTS16"	0.280008923804136	0.0262701457658252	0.0411062832779718	0.061237635826545	0.00775732259876127	0.15019453734288	0.0144294973241999	0.010391788434694	0.0839746944243914	0.00829856495346808	0.00485514935909962	0.0307814996574861	0.292948449177304	0.00925588785005572	0	0.335660250195136	0.00500911614689552
"HMCN1"	0.0987744338801264	0.160991448467966	0.63297282847216	0.285591446032722	0.479725726202561	0.468221855772017	0.482194383725297	0.265142016418427	0.0628312023783907	0.0369545436002117	0.645021088179185	0.201630436417636	1.06257215640541	0.392010619805237	0.0979088437496578	0.014904675770503	0.0138198618962138
"FAM26E"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LRRC17"	0.126794829338476	0.0662232318459032	0.135411563263107	1.3122023103692	0.31317878551688	0.965021427580022	0.0586816894219137	0.0254235503173004	0.297138998852869	0.108219399993055	0.947702932629078	2.83974807076457	0.697943866364403	0.577562149134727	0.047026315173962	0.165588078497226	0.0839319785947333
"EMILIN1"	0.391388757894678	2.53416387807006	1.18679743521211	3.67623874810543	3.53512081491734	2.56644193735268	0.680402434698201	0.461359231948892	0.653521402191154	2.69768164251339	3.64262371438598	4.79514063670097	0.938810321930557	0.972472767960969	2.68308354683403	1.62793462344041	0.642860591737261
"ALPK2"	0.011553921580068	0.00526235490010477	0.0752563771625589	0.0141175034486663	0.029732517186444	0.0897070608778661	0.00405521146270863	0.0024146920089634	0.00779425986519081	0.0168551712091549	0.0511953889221084	0.0973573175453806	0.00140633836986234	0.00588902339849769	0.482531581280586	0.0570918966349213	0.0198979526082245
"PPEF1"	0.0776961536204493	0.00769638993029217	0.0175003859710263	0.0364659788013474	0.0589734296468822	0.0722725621112426	0.0756854606166884	0.0226001653491731	0.13572558386731	0.017003825522219	0.132463730622001	0.42695692584852	0.117802572555757	0.0114836673878323	0.00815957430632789	0.0142278989781921	0.0462886248579121
