"Pt28.baseline"	"Pt1.baseline"	"Pt22.baseline"	"Pt10.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt32.baseline"	"Pt20.baseline"	"Pt23.baseline"	"Pt27A.baseline"	"Pt38.baseline"	"Pt2.baseline"	"Pt29.baseline"	"Pt9.baseline"	"Pt4.baseline"	"Pt7.baseline"
"ATP1B3"	4.79795905005552	3.75237180953093	3.71274963875588	3.74635715020782	4.1499151942783	2.92450594395772	3.48362613634373	1.54594205857624	3.48449098114162	3.6671779833638	3.87026174867976	2.89015141888836	2.89396254686889	3.67965003173661	4.35089413954069	3.86214053612537	4.56157724455305
"NDRG1"	5.37469499222065	3.96064407109409	2.9173288969169	6.13224046490689	4.3547950707266	7.7016566030097	5.08029817418644	3.83649832731342	4.68477948389774	2.57986802132833	3.4354592774557	4.62938328382206	4.02329451884585	3.08314034289275	5.23475087598249	1.91804687826169	5.77060269636239
"RAB38"	2.96633194457468	1.3675738274557	1.26158764128191	0.557293833197987	0.579472985234992	0.850321084153272	0.0627819648424066	0.499481665638561	1.73841740292253	1.74710618757104	1.58195241546744	0.591310932840712	1.46443208383544	2.70653327425191	1.40226566100776	2.15753353303585	1.43587298745499
"FERMT1"	2.56532783842463	0.000599342568095828	0.00104766317228048	0.528221000391559	0.00131076998794975	0.00393841437822541	0.243368940400961	0.0236794956467615	0.00302099593533626	0.0332498449472217	0.00201243840268301	0.00135086862101794	0.0094989818020939	0.0166886047785391	0.00818085666549524	0.0503710875887929	0.000972537604516103
"FOSL1"	1.50443600487692	1.05757151855432	0.324897813284719	1.15047071010462	1.09216168390358	1.56689321365895	3.34480323537871	0.431213113269377	0.0765208927026254	0.811786363092524	1.02186700772859	0.0596418861904875	0.0547621733593681	0.203228488334732	0.223858635814811	0.0564242854595549	0.968018668208469
"TMEM45A"	1.79306569341662	0.027040683014154	0.0717982244650096	0.15781192899192	0.0920311325011304	0.12813117043416	0.0701966059826707	0.0727699402789941	0.0337187617974855	0.0395210561034391	0.0316925684780191	0.0115949464580971	0.112750519625855	0.0957738814040172	0.0501544595033768	0.0174857540398424	0.0663080989763557
"TRIM16"	3.1517131746952	0.667155117694937	0.635506289515455	0.436707991688747	0.335171939853034	0.384356927953682	0.804434769568091	0.558047683066012	0.362700505851485	0.443577541499954	0.336996769487441	0.893209591855411	0.241097763802283	0.521083380025749	0.349948185728445	0.539213956305262	0.571816061115756
"UPK3BL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SPINK5"	5.97750118080981	0.0220202040891383	0.0372822870202662	0.00565611521682298	0.00825152614866768	0.0360436811821715	0.000802956566090736	0.0370172397348968	0.0901890848595695	0.561136236328153	0.0353403156496567	0.0541750538928536	0.00444691052794078	0.116238847699195	0.0628514917285717	0.107226173913578	0.00275311878935678
"FSCN1"	5.1538879632554	1.76874974279791	3.89902140318295	4.87375226541983	3.64127382994188	4.06575277334159	4.47474789304069	5.95490128309427	2.45858138621388	2.90940095780495	2.07190695434752	3.38297198608119	1.11210596906933	3.33488509436909	1.55959080152495	4.84799338391335	5.77033319611992
"ALDH3B2"	5.21252115683835	0.062843825252985	0.306590987926447	0.00535440699616038	0.584332843773861	0.0504204102579146	0.0313716695389126	0.00788435013501604	0.108256376408219	0.0552127527691421	0.0225797430358374	0.0112465639599993	0.0436013011908901	0.0964939400176292	0.430537028537377	0.0837510398628319	0.0096942158144476
"RAPGEFL1"	2.19290660106265	0.121439448259853	0.0488554085170207	0.1570671637028	0.120190415817479	0.12748568271256	0.0739271689968403	0.348486172118091	0.0639664829206914	0.279163960606687	0.0591384006532661	0.0650561573560071	0.0944156859202338	0.113135865591074	0.184333452681476	0.0939988378356598	0.151534759408246
"SLPI"	10.4687135258786	1.02313384695697	0.246101342979561	1.03276241521077	0.140547712935817	0.0217097027660567	0.37053815512492	0.0985152078108775	1.28368260529213	0.434584304345473	0.395864420530703	0.827273329071479	4.95224820571344	7.45353360855586	2.61511028422629	0.368515645265318	0.171319867358783
"KRT1"	7.34028215568755	0.00375924553456256	0.0247420427018104	0.00051586539228571	0.0134725448147023	0.00331423777287685	0.00804704466473326	0.00319148119460505	0.00869610444133391	0.010974791177821	0.209653016738623	0.00529876187806495	0.0146094793468379	0.011349220629167	0.0206275427490915	0.00120175936809338	0.0145973390858222
"ANXA2"	12.1472312895377	10.9963183464637	10.539657238145	11.1283800613441	10.2681347978935	11.2056781157687	11.827255098981	9.95052816584994	10.9968394498667	10.4377670773878	11.1206360551776	8.91193989315157	9.67802260816626	10.5748565128014	10.993550289656	10.4476543842595	12.0710899856629
"CLDN1"	3.62281220303264	0.0808176330989028	2.53455993273685	1.39063386980958	0.563121294239708	1.73433147504542	2.1134427727004	0.0159803097334854	1.50855883139035	0.193028013417109	0.610436519106262	1.05344861062324	3.08044777095825	1.10462494050098	0.529341997520229	4.86080038336478	0.0529042289390279
"CALML5"	11.1635870901751	0.733364750674495	0	0	0.137622274593488	0	0	0	0.155652590942945	0.525108673062405	0.381540241583372	0	0.216191939212138	0.0956820082512229	4.4365789383577	0.0254578903498178	0.521771372707588
"KLK5"	5.01847842861012	0.00077778930232117	0	0	0.0109632214032114	0	0	0	0.00695085350753279	0	0.0033448024875096	0	0.00375758283266224	0	0.059705805553469	0	3.73824390619876
"RND3"	2.7751387728282	0.989349297655761	1.38243292739447	2.98564728496408	2.9194220859535	2.19983782061238	2.58424815178523	2.17087729621904	0.747164561685383	0.886404958601437	1.12014787778128	1.59522507713451	1.02273892522801	0.489905551397132	2.5327208647456	1.27257450650801	1.89025299173799
"KRT15"	3.60777054989087	0.0925319680306341	0	0.0441992279782554	0.00252194518647351	0.0119478739389158	0.449535561972769	0	0.00113286945082081	0.0135624639265879	0.00283072204290893	0	0	0.00360837685659294	1.4648535938055	0	0.00681585210091374
"AQP3"	11.8939189734319	4.30862441652007	4.66097810692614	6.03838600597425	2.32283401262153	6.62575040358977	1.77230658579277	5.37449941650379	4.53781658360876	2.66280323447253	3.1929618048988	5.04849161301954	6.7130930849462	4.78081851568018	4.8781796414834	2.29201533287728	2.13673601343498
"IGFL1"	1.07131184946982	0	0	0	0	0	0	0	0	0	0.0172693531751695	0	0	0	0.0292216785101734	0	0
"SDCBP2"	8.1981455164049	0.783954256093373	1.89149191825564	1.01035969769146	1.6453202428349	1.62331968641721	0.446052758508372	2.42017548892619	0.965818443144117	0.69415464686011	1.21069711703767	0.803397572510186	2.25629061564874	2.66144020902092	1.45860198656426	0.776683786378234	2.54984662752245
"CRABP2"	8.72962287139165	3.13824369708638	3.46098867600242	3.52020470107022	2.62944058620876	3.07585122826403	2.04556620778942	4.64453598668536	1.33220718397452	5.35088052737763	1.53057529910367	0.620792890967033	0.260751031622106	0.929934692873562	2.94819624547677	3.06880035738443	3.20096104544394
"S100A10"	7.05897725767571	7.19167485154843	5.3216526045218	6.54079640584247	6.19838918133655	6.88333871458633	6.66708092713979	5.04505916746631	6.69614907312643	6.41310936855929	6.72251845845153	4.28504910196502	5.6625006885604	4.16756227286285	5.08024574208602	4.24572658970502	7.39023415225676
"DEFB1"	5.88975487491832	0.332728687580911	0.0985790166570512	0	0.026507548371616	0.105591889601615	0.0141544692382158	0	0.13790971219928	0.166786195919038	0.0108731952027251	0	3.09471775284012	0.0701129136939023	1.74865677120268	0	0
"PPP1R14C"	2.77456039109246	1.59814780152354	0.0254224995108586	1.00075043408503	0.0535306157388486	0.325554444896588	0.00115489140157756	0.0150111909432443	0.044811991371938	0.0457207879890843	0.236105301012665	1.49841417242407	0.0765314057365369	0.219235223323461	0.440818827167398	0.0451911358999155	1.88322492465791
"KLK11"	4.29228995598082	0.00269780524495107	0	0	0	0	0	0	0.00572070771706464	0	0.00502568696722031	0	0.00652037826567534	0.223134775909128	0.146852694600579	0	0
"FOXE1"	0.27696965986073	0	0	0.0977301235776496	0	0	0	0.0017707702843459	0.00063385417622143	0.000435003970816145	0.00103455626667482	0	0	0.00948863007957158	0.000885322131735361	0.00759400773015481	0
"GPC1"	1.83495767848251	1.07422345284275	0.52128031079912	3.79922476861479	2.85398459344509	0.655532096384831	0.145597367622121	0.250636696220397	0.154760394120814	0.778855051365231	0.214064758352507	0.081549632853198	0.425355782689733	0.492649561459187	0.242101946252097	0.411034070853234	2.31572914873061
"ADH7"	0.118110296647499	0	0.0471357360881827	0.00908037376032054	0	0	0	0	0	0	0	0	0.176529714191316	0	0.0127446778462157	0	0.00690858648696965
"LAMB3"	4.63040495724364	3.10799097610193	0.769012765192945	1.02142963226193	2.60708449343111	0.813736502175551	2.50731471344398	2.25977915890622	0.299611081071641	0.710361282099978	0.752544998606212	0.505791484109007	0.455470233476425	0.632268076793313	1.29497409715119	0.302763263104889	0.351795005987267
"S100A3"	1.46068235969374	0.428978813911699	0.21197459368072	0.507727268615216	0.680992373220232	0.792680582118849	1.55992074413954	0.220381163160402	0.162232460609228	0.332582307905723	0.278721754362018	0.460692863484371	0.0441997522737337	0.121269401696248	0.252152393068848	0.0214313767464744	0.160693188123565
"ITGB4"	3.10008005610688	0.254955999129772	0.214678113569647	0.0600362737900224	0.0628051509699704	1.74246290905414	0.0999345826984713	0.156366924047617	0.22949209179212	0.142461911477021	0.143470039682666	0.320941259827212	1.04600747406793	0.544871445011523	0.463034397843849	0.062010519870819	0.394570065061183
"CLIC3"	3.87742020385204	0.128027596145837	0.296210800880654	0.120415534650502	0.0422448870414726	0.183000631036077	0.0986515658321	0.514314640454624	0.373380151954698	0.14717221475858	0.131513618750817	0.798401483799884	0.0851360843974897	0.281795473864311	0.259580905725004	0.0547169960633064	0.0315692609676789
"ARHGAP23"	7.0295258722699	4.69811902964986	5.53563482350263	4.83576019354718	5.19367562060324	4.92269598507746	7.20380230501127	5.38641051664614	3.23885097915684	4.98000551332271	3.4290218553912	4.26858901448893	3.64781847596854	3.82268812521412	4.81834764243948	5.63748754347323	3.5599933127468
"UPP1"	1.41919669238794	1.12324137379824	0.269926715014948	1.27593891053215	1.0105549839697	0.858093341901413	0.367574063542989	0.769809877617955	0.460282666363665	1.90285648973416	0.929193566274582	0.251724103708087	0.838688492458542	0.823854260306952	1.35982056162466	0.280857438223896	1.4011089251592
"ARL4D"	7.86634645843668	4.53289915850271	3.48812582615773	4.25817709388857	4.98753273649386	3.81281685028897	4.20540975338413	4.29184534500239	3.69718951306522	3.79080793859871	3.46146869508378	2.38705225219843	5.50492936885376	3.17383474734729	3.49250105359436	4.23158015591362	5.32191212323727
"ADM"	4.33206890505318	2.82535293778188	2.72945263455019	4.879827619536	2.99734343631759	3.2820397335122	6.05169031880967	3.14341049768673	2.59560877206146	3.58862478952678	2.5846456388455	2.21807184902615	1.92429167886785	0.993686194285871	2.93790523143702	1.65129801128646	3.58665289691622
"CTSV"	0.385148078163812	0.0183949903350107	0.0236801078083651	0.0579287871450734	0.0138766085522934	0.00531762050967901	0.00348028763503893	0.00116146317708712	0.0127573547867761	0.0573183350818863	0.0484734781013309	0.0143523936613834	0.01577626043765	0.0512573551922913	0.00447041662335609	0.161434531206707	0.189204995192165
"HAS3"	1.63759623414633	0.0206669673208218	0.0266583892813273	0.123709400078843	0.0497777815104162	0.0430313827457973	0.0214546010004297	0.0131886295077163	0.0119248538777908	0.00921156121491586	0.0148015725637013	0.0240466304227387	0.0293584807532052	0.0959146863766178	0.0148423845433251	0.0205498113160549	0.0179596547348446
"SLC7A5"	3.72743760597873	3.48834107241698	2.45436372436668	2.67003403760423	2.71932449566853	2.09815279867851	2.7807168603975	1.83740940379641	4.46377008824555	3.4416426563247	6.16263931665147	2.27057683301626	5.10466498725136	4.68568996965702	1.64506900165624	4.39729111076857	3.4748604003588
"SERPINB1"	3.93825377766393	1.43981651393261	1.75346913973683	0.979014217850655	0.928411032147654	1.87972275082776	1.2589352452455	0.870627314152582	1.82831216947667	1.53871440259923	2.15844142644437	1.94700032252387	2.0506218242984	0.945985142340704	1.56000791443855	1.07778476600325	3.0642570918232
"KRT23"	3.4139242549583	0.0350094279126215	0.00568160920142749	0.015435553537165	0.0138121681263244	0.00257836872231432	0.0153134933452477	0	0.00229440271842976	0.0260642164274766	0.0256089385620447	0.0130021378087197	0.0645555276289893	0.0019720426610476	0.324262839944702	0.0537589033972758	0.0532336893343333
"TFAP2A"	6.87916361505772	5.8957303129365	6.79903467478856	2.64823690268939	4.52545974918431	6.4134010834627	0.577150868299671	5.49872907838352	7.53183190450049	6.98648119907143	8.66925050923386	3.06530668856689	6.11731510745985	8.03901741342527	4.54225833154786	8.5885481882761	6.74173660871746
"MT1X"	6.4088635668403	4.22189947840706	3.24456919331042	3.35721340611822	3.12130606254202	3.60538985157507	3.6511284702491	2.7843504447975	3.0017115937284	3.26373474525697	4.65002629921472	4.77324058394538	6.79425952376291	2.6534030774017	4.00307586449641	2.42741623363726	3.19724732106747
"EGFR"	0.868561591500687	0.117451377962205	0.184199107710075	0.222334041681279	0.0947012539868355	0.0330111889441611	0.622062158286878	0.807100776840192	0.0139369732189429	0.0340170283397986	0.0547379744271989	0.056241732896313	0.466296110545566	0.124092066976835	0.0783529574062849	0.0575995916259312	0.0691557410877257
"KRT10"	9.09344047896569	1.3568453482033	1.07297781259841	1.15531022551118	1.04758435897502	1.27356617379781	1.37490367672954	1.71607939375094	1.42081841052203	2.24960019241471	1.17652071105242	1.27518155041932	1.34574287513416	0.495859761988533	1.83672835914741	1.22761565605612	1.5080055313544
"PYGL"	4.01472233142566	0.802792808834595	2.94692750278218	3.2633989934078	2.87361889009687	3.11585212250651	2.31952168560103	2.72638213041107	5.04579375409601	2.55307251719554	4.83031790407815	0.271877817025427	3.35309185665757	0.815692879494408	3.75551395313901	0.600393029987916	0.475543474564612
"ID1"	3.5475195664364	1.24786625515304	1.27214586075326	2.92948167706268	0.674761935667472	0.571752940913638	1.78082620136975	5.067784101082	0.740389218363589	2.16773588723012	0.524409113265028	1.17705170471599	0.661015938951476	0.765860292791344	0.862752175504092	0.303336481040467	0.536103280277145
"ALDH3A1"	3.4113990812198	0.00362052209967504	0.0410009039689606	0.0432037582002514	0.0032082975389376	0.0329024718160163	0.00847245621719776	0.0575977662421205	0.051929599206663	0.049941349216342	0.00812564114321744	0.190593103668639	0.101451289941477	0.00948163450672255	0.121427714487492	0.0721960164870988	0.0714287176840338
"COL7A1"	1.67268273169921	0.0394608233936306	0.0192466620149467	0.596289646777287	0.835946825216818	0.232182370778766	0.456537417566918	0.398489675580152	0.0176669889745008	0.354881455113314	0.0154130582276708	0.0636991918500481	0.00918510563258525	0.0435423311259431	0.0619507631182114	0.0437145795421435	0.174715907138698
"DGKA"	1.65008924747638	0.652802977829341	0.642894930850567	0.675309000661562	1.25336994528068	0.682288746793075	0.357967709096925	0.789124794237701	0.872867722907235	0.481542494685801	0.389104218495322	1.55658358730488	0.25296658169572	0.363216306297113	0.536221438373967	0.170960496036364	0.233207500858065
"GABRP"	0.501548430836198	0.279763250327494	0.190649292364595	0.0827013306120173	0.0115270744551971	0.220227367371122	0.00949549854187576	0	0.0513751520104341	0.0424700541627638	0.769130918809526	0.0348523284323944	0.219691590951612	0.0288683038059544	1.47314434855102	0.100307464929959	0.00189137575943801
"BMP7"	0.800941069789867	0.00400650333648118	0.0124658105907065	0.893273439443406	0.00796431874990473	0.00331067131793484	0.00343341157479767	1.20344121182594	0.00318711218750701	0.236772029529041	0.0016781726013958	0.0330739802454413	0	0.00664184362805011	0.0130597813857593	0.331566682533799	1.38797772354863
"AKR1B10"	4.25663081842989	0.105166110565067	0.0093721249939127	0.0207588190701295	0.0167886217553843	0.00904791403942165	0.0303872818825354	0.0146894109386666	0	0	0.00651942190376775	0	0.293246131234615	0.00412076853255386	0	0.007254424927762	0.00553719325792347
"CSRP2"	3.36199073988046	1.81556259831576	2.97519407891917	2.92715397252258	1.62141355135506	4.91183676706906	2.64014218945097	3.60509681662218	1.47861583925555	2.68591202122386	0.663375178179259	3.05922050472333	2.05467912458771	2.40304085733689	1.20815718058948	3.10065474109581	4.06424335120851
"AMDHD1"	0.55130363127564	0.312365747855644	0.0596157558372929	0.300657379770195	0.042460405787948	0.0947820141703492	0.0540720347103262	0	0.121456253084404	0.57387340579663	0.00354314328048573	0.0872028031897398	3.96518275706734	0.075208312074436	0.853307260536235	0.0713990183584658	1.17656243560944
"AC009060.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"COL17A1"	3.9487941822545	0.0374040000310665	0.0164112529579183	0.00106061447965146	0.00415015576793114	0.00877918216283326	0.326414355458382	0.00400571394632908	0.00202056423652456	0.013698973541068	0.00594386694153145	0.0175899931747629	0.00132393419456012	0.0035889562390552	0.219341976347054	0.000940882635565714	0.00300286974985624
"ST6GALNAC2"	1.35164918623043	2.82357292019158	2.5456351609097	1.39461507273189	0.940583789065011	1.51285644787202	0.185266982763007	0.70715567527851	3.53930653992862	1.5238663841446	3.21072027749209	1.61828750370097	3.43727202879686	2.88949286003131	1.2707956661314	2.75888665031602	3.03251423551314
"AC004813.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"UPK1B"	0.0230512462184884	0.00551705000467526	0.0195572380592868	0.00543057544841104	0	0	0	0.0272211325751391	0.0105629531813562	0	0	0.0472353804231812	0.022327516287694	0.00738534345311534	0.00505882738753854	0.00758621761527401	0.0174093931343431
"MUC15"	0.976812957423038	0.0050918778026329	0.00105920071041685	0.00511703524621573	0.00460174177654198	0.0270681607723763	0.00748151389702784	0	0	0.000727763679661993	0.00149279065370739	0.00308801057525459	0	0.209469456483273	0.186620485649383	0	0
"CYP24A1"	0.351416040393979	0.000775601290484436	0.00172214545668123	0.0100399054753483	0.0125109721305679	0.00254314692602489	0.0472635491890131	0.0431442649385508	0.00152248158322532	0	0	0.0225754592180896	0.0015710378453683	0.0574363861209978	0.00145221670061229	0.000962911796404878	2.7736150041264
"NDUFA4L2"	2.63352765995166	0.415122966945372	0.785212645810647	0.324728712289138	0.229740839220402	1.59462418199112	0.224130891324432	0.963647923671822	0.188931977925136	1.32664184426318	0.232275794260965	0.190939852497931	0.0809125917888274	0.354222642063596	0.504731144097999	0.0866035600881654	1.34263230116362
"CXCL1"	5.27261533492422	1.5857796951149	2.2307218483105	4.03934366456909	1.94241861339859	1.42227287907983	2.7395831741218	1.07545944290275	0.993832469304803	2.04817111957737	0.326591498235196	1.02029088516936	1.69633327523833	0.80759516545796	1.65962555568441	0.731491173658839	0.83731569537478
"DDIT4"	2.76928077344326	2.34838819319107	2.45128217046743	3.2411336173375	2.67872728007418	2.84790856273655	2.78900544222321	1.78199966536206	2.6675011492984	3.23798549872532	3.14116955158198	3.54472381900078	3.00476722007089	2.30476676388192	1.77854259234136	1.90004175633296	2.82159494582431
"ELL2"	2.4024246986543	1.11781186589918	1.76217915237548	0.776878358380393	1.08495498858303	0.92297202467297	2.12825324732357	1.09950098515861	1.42127916275464	1.01193724202087	0.772393310631862	0.947844535176913	1.26120760715169	0.750018678208837	1.5844411632867	0.430195334443547	0.343661172951526
"RBP1"	1.70661538459993	0.112336004360326	0.624431952923391	0.820940050899082	0.141483295067536	0.493282853397524	0.138572133448057	1.05092430848218	0.21816609904682	0.553986366645172	0.0673695503053919	0.532665263254985	1.16315560196694	0.746839965985457	0.218899087245884	0.31529630846903	0.105122003904071
"FGFR3"	4.09360032799022	0.0410057464355936	0.0440813083343835	0.415680794761557	0.0558489971534673	0.0119426373831268	0.0406925317136465	0.958243257559197	0.0861117486814733	0.0284960771794283	0.0487373465751496	0.0973585246276524	0.622206647152874	0.776280670185265	0.0335345063970604	0.0875979980806208	0.0442000313718424
"MYEOV"	0.0427760656111763	0.71593382814769	0.0540333010558834	0.00238991227611915	0.0307671372627908	0.00424968679855745	2.18143575679983	0.00341325828429938	0.373455036234612	0.0618368887826556	1.38335214813711	0.628374792387427	0.125675053735057	1.2932511916652	0.0642754304820919	0.00405668763666492	0.0560342375155783
"CA12"	7.74754086880585	3.1355147259358	3.62588138796092	7.41356182291152	6.79377205938079	4.03924761638799	5.2944414122589	5.22502551210326	3.82728040079199	3.27729393314374	3.2582189807414	1.13072248015531	0.53444385207963	0.51554983302061	4.03366438113743	2.14117726838209	2.69553574521432
"IL1R2"	2.78956973944744	0.0977319701108499	0.0319521907564441	0.0977960067681252	0.0171062255982954	0.0391418950795012	0.120050457762001	0.0426255326139314	0.361743411315278	0.233747896836135	0.0692223760990475	0.176126923336579	0.128325351740183	0.0908636035905009	0.295900042053459	0.0520850027784296	0.0306078631828209
