"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"DUSP4"	-0.94941273575241	-0.727096328114079	-1.50937412170336	-0.615691171343026	0.69142639516156	0.208852711122124	-1.23605754469039	-1.30997453818585	1.89382241939855	1.12200052625663	0.770011949142615	0.0294099160878034	0.972985935382332	0.854794217380773	-0.0225373887092248	-0.173160241434044
"AQP5"	-0.353894274509812	-0.353894274509812	-0.353894274509812	3.1747519848022	-0.353894274509812	-0.353894274509812	-0.353894274509812	-0.353894274509812	-0.353894274509812	-0.353894274509812	-0.353894274509812	-0.353894274509812	-0.353894274509812	-0.353894274509812	1.77976785833517	-0.353894274509812
"DTX4"	1.15689812999966	-1.02217315853454	-1.3686609602898	0.888327474592421	-0.10656908850695	0.19491102910669	0.574502427625563	-1.44484738681717	0.780396798523598	1.7587287073054	-0.301314757843208	-0.312029287724553	0.590905997122959	0.165523945049677	0.225732665400858	-1.78033253501061
"KIAA1324"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CANT1"	0.122919484121647	1.51312276309713	-0.340058611456552	-0.906533903575221	-1.63610194809214	-1.81371012146284	-1.43538535696111	0.0608904663844127	0.796547423141161	1.15237902447797	0.259372608630415	-0.137484258368406	0.985578819122041	0.605079693476566	0.532129737022864	0.241254180442057
"TMPRSS3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HMGCS2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GPR35"	-1.48204799301224	0.43203362549409	1.41881062635879	0.435446201357132	0.0436667186069611	0.693310914289312	0.36545397837826	2.17515214322258	-1.39059469273542	-1.39910762365534	-0.230596970316661	-0.585880762475812	0.55848379844266	-0.513921983984468	-0.444221262247009	-0.0759867177228304
"DUOX2"	-0.508801281532106	-0.508801281532106	0.514084877344288	-0.508801281532106	0.336816048886598	3.20248840077256	0.366994250943399	-0.508801281532106	-0.508801281532106	-0.508801281532106	-0.508801281532106	-0.508801281532106	-0.508801281532106	-0.508801281532106	1.17643051890631	-0.508801281532106
"DMBT1"	-0.391794919023794	3.40210703482584	-0.391794919023794	0.844862660946696	-0.391794919023794	0.846364251536786	-0.391794919023794	-0.391794919023794	-0.391794919023794	-0.391794919023794	-0.391794919023794	-0.391794919023794	-0.391794919023794	-0.391794919023794	-0.391794919023794	-0.391794919023794
"IQGAP2"	-0.104359799509827	-0.360896206669019	-1.48904664137094	-0.91370845746227	-0.967762079367717	-0.392052478239616	-0.459395208197059	-1.27328387054099	1.7886679201243	1.08752375178714	0.476588240478857	1.24707006632637	1.26617904090612	-0.614761595346056	0.8481592573803	-0.138921940299593
"ABHD2"	0.397024350993118	-1.34438090324164	-1.67164569148158	0.00631013517416295	-0.331229839662941	-0.71039220843351	-0.0348665173097038	-2.12329573986536	1.18315908055733	1.11633795894282	0.655437192123222	0.802675289196713	0.495101656275247	0.776995138970135	0.738824796481083	0.0439453012809001
"PSCA"	-0.592316456641127	1.70535629404878	0.8740335396395	0.699618660224956	-0.844411260237034	0.422532458433289	-0.101932729879713	2.36962652011249	-0.43085133035312	-0.873137516520587	-0.420863490250944	-0.260059130904897	-1.14344414445442	-1.17813763226291	-0.281327000768325	0.0553132198140619
"GDF15"	0.401338731545698	1.53857737484449	-0.0260316357617811	-1.2021971758874	1.59378661411323	1.85199200413454	-0.646643670652388	0.375141215701702	0.293580336599457	0.333921190920001	-1.14564677554941	-1.16206423522824	-0.619502064268527	-0.218324090732409	-1.05083445380909	-0.317093365969884
"FCGBP"	-0.490503564378589	0.144751641783691	-0.955296990564004	-0.418985451253741	-0.471500445958908	-0.955296990564004	-0.955296990564004	-0.955296990564004	-0.955296990564004	0.854290800338926	1.86023520033832	1.19225510407995	-0.00972966362049656	0.698043047863846	1.8650313126138	-0.447403028986776
"ASRGL1"	-0.748246299775519	0.519648697136832	-0.0482865249323647	-1.05461108177667	-0.961336712367671	-0.402988563940041	-1.07220359139099	-1.03121105469473	-0.00974939034949045	1.13937681947334	-0.493658045737495	-0.152839121021742	2.01340767589016	-0.00643880811695225	0.297032977821199	2.01210302378213
"SLC45A3"	1.31139693215905	1.00758195811325	-0.781351285082837	-0.0634201544867889	1.3019054060903	0.521528727858229	-1.26515889022989	-2.12836355188935	1.11035306313202	0.6172095877732	0.270951004909011	-1.01030691929394	-0.58696524556799	0.250465161902284	0.0984367654294677	-0.65426256081602
"CEACAM7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MUC4"	-0.43507841792934	-0.829984995260914	-0.829984995260914	0.53048238353715	0.802678118179582	-0.829984995260914	-0.829984995260914	-0.829984995260914	0.583223305697516	-0.829984995260914	-0.0111810256772285	2.46630952150514	-0.829984995260914	0.234886188552038	1.60741337109289	0.0311615218686542
"SLC40A1"	-1.21947315745122	-2.43929871837871	-0.308471189771607	0.526810585740124	1.27082948626611	1.19489975471085	0.399856445410635	-1.4704198503228	-0.330279425319245	-0.330885689102071	0.569725043728452	0.750885404387973	0.0628000260267222	0.254276451163807	0.732509897305764	0.336234935605211
"DUOXA2"	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	3.75	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
"PPP1R1B"	-0.25	-0.25	-0.25	-0.25	-0.25	3.75	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
"QSOX1"	-0.315956738572824	0.59183326331706	1.6944467989966	1.00014710201673	-0.539395285511073	-0.523328177576893	0.980843967862969	2.15028047259719	-1.35807534768994	-1.25812111378919	-0.415567914973271	-0.395476959836325	-0.545205693676212	-0.607406546839303	-0.228255280099439	-0.230762546226091
"CTSE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CXCL17"	-0.25	-0.25	-0.25	-0.25	-0.25	3.75	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
"WFDC2"	-0.494468926107294	2.46599486378679	2.25306151336811	-0.494468926107294	-0.494468926107294	-0.494468926107294	-0.494468926107294	0.314883345507222	-0.494468926107294	-0.494468926107294	-0.494468926107294	-0.494468926107294	-0.494468926107294	-0.494468926107294	-0.494468926107294	0.899687390625408
"ADAP1"	-0.523955846288387	1.76752001773328	1.23616940509853	-0.154914740703644	0.273984711616047	0.372038966948759	-0.250356317988777	2.44825425179981	-0.848026659358884	-1.01405683475173	-0.647661109553019	-0.741569500574814	-0.515651519199215	-0.696458343700214	-0.529555105153106	-0.175761375924633
"CDH17"	-0.56920422422124	-0.56920422422124	1.79939693290208	0.537734157832954	0.430378777909897	2.64707969516153	-0.56920422422124	-0.56920422422124	-0.56920422422124	0.846656902627175	-0.56920422422124	-0.56920422422124	-0.56920422422124	-0.56920422422124	-0.56920422422124	-0.56920422422124
"RND1"	-0.172840722408055	-0.273111545368523	1.27371837134511	0.272708559843715	0.547489776030325	1.26265955588171	1.26616913046418	1.67838830601172	-1.32673840553467	-1.61379942010076	-1.25687738690344	-0.464741534018016	-0.364379079071621	-0.428230915355871	0.204732972481281	-0.60514766329707
"EPS8"	0.0691784252418701	-1.50109812306825	-1.2846643545874	0.155464839599637	-0.292876791825356	-0.451460793243447	-0.00195451987685145	-2.47180491334918	1.07595041040517	1.01525804230946	0.700614738247768	0.923923621522796	0.446485750889871	0.518504029415616	0.727468853159077	0.37101078515922
"AOC1"	-0.2225472081581	-0.137339029351838	3.30098302093249	1.00359573971641	-0.670542219441843	-0.496727314164838	0.745289183318609	-0.481699511350745	-0.134081452271777	-0.521699914396464	-0.0522897380978272	-0.38764937568755	-0.670542219441843	-0.399879158191592	-0.204328583971244	-0.670542219441843
